context_id,calibration_id,source_name,title,calibration_type,expected_indicator_focus,ref_country,matched_keywords,context_text,previous_sentence,target_sentence,next_sentence,N_content,IDI_raw,IDI_percent,EMI_raw,EMI_percent,MTI_raw,MTI_percent,EVI_raw,EVI_norm,S_r,salience_label,IP_context,IP_abs_context,quality_flags,language,notes,anchor_status,IDI_percentile,IDI_empirical_level,EMI_percentile,EMI_empirical_level,MTI_percentile,MTI_empirical_level,IP_percentile,IP_empirical_level,IP_abs_percentile,IP_abs_empirical_level,IDI_raw_interpretation,EMI_raw_interpretation,MTI_raw_interpretation,IP_context_interpretation,IP_abs_context_interpretation
cal_doc_manual_neutral_news_set_rebuilt_000001_000001__China__001,cal_local_manual_neutral_news_set_rebuilt_000001_000001,Manual neutral_news Set (rebuilt),,neutral_news,neutral_baseline,China,Cina,"Nikmati diskon 20% untuk semua perawatan pijat dan berjemur di keindahan kolam renang berpemandangan taman yang tenang. Untuk makan siang ataupun makan malam romantis, orang tua dapat memilih masakan Jepang di Imari Restaurant, dry-aged steak Uppercut Steakhouse, atau masakan Cina yang lezat di Tang Palace Restaurant. Setelah makan siang, berbelanja dapat menjadi destinasi selanjutnya, dengan fasilitas shuttle gratis yang beroperasi setiap jam, para tamu akan diberikan kemudahan akses menuju Tunjungan Plaza.","Saat anak-anak Anda telah menyibukkan diri mereka di dalam berbagai aktivitas menyenangkan di JW Kids Club, orang tua dapat menikmati waktu sendiri dengan bersantai sambil meremajakan diri mereka.","Untuk makan siang ataupun makan malam romantis, orang tua dapat memilih masakan Jepang di Imari Restaurant, dry-aged steak Uppercut Steakhouse, atau masakan Cina yang lezat di Tang Palace Restaurant.","Ketika senja mulai menyambut, keluarga dapat menikmati layanan special dari JW Marriott Hotel Surabaya.",55,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25,background,0.0,0.0,,id,,none,92.4,very_high,85.38,high,73.1,elevated,78.36,elevated,69.01,elevated,IDI_raw = 0.0000 corresponds to the 92th percentile of the calibration corpus. This indicates very_high level relative to the empirical baseline (baseline type: neutral_news).,EMI_raw = 0.0000 corresponds to the 85th percentile of the calibration corpus. This indicates high level relative to the empirical baseline (baseline type: neutral_news).,MTI_raw = 0.0000 corresponds to the 73th percentile of the calibration corpus. This indicates elevated level relative to the empirical baseline (baseline type: neutral_news).,IP_context = 0.0000 corresponds to the 78th percentile of the calibration corpus. This indicates elevated level relative to the empirical baseline (baseline type: neutral_news).,IP_abs_context = 0.0000 corresponds to the 69th percentile of the calibration corpus. This indicates elevated level relative to the empirical baseline (baseline type: neutral_news).
cal_doc_manual_neutral_news_set_rebuilt_000001_000001__USA__001,cal_local_manual_neutral_news_set_rebuilt_000001_000001,Manual neutral_news Set (rebuilt),,neutral_news,neutral_baseline,USA,US,"For more information, please visit our website at www.marriott.com, and for the latest company news, visit www.marriottnewscenter.com. In addition, connect with us on Facebook and @MarriottIntl on Twitter and Instagram. Marriott Bonvoy, Marriott International's award-winning travel program and marketplace, gives members access to transformative, eye-opening experiences around the corner and across the globe.","The company offers Marriott Bonvoy®, its highly awarded travel program.","In addition, connect with us on Facebook and @MarriottIntl on Twitter and Instagram.",Marriott Bonvoy's portfolio of 31 extraordinary brands offers renowned hospitality in the most memorable destinations in the world.,41,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25,background,0.0,0.0,,id,,none,92.4,very_high,85.38,high,73.1,elevated,78.36,elevated,69.01,elevated,IDI_raw = 0.0000 corresponds to the 92th percentile of the calibration corpus. This indicates very_high level relative to the empirical baseline (baseline type: neutral_news).,EMI_raw = 0.0000 corresponds to the 85th percentile of the calibration corpus. This indicates high level relative to the empirical baseline (baseline type: neutral_news).,MTI_raw = 0.0000 corresponds to the 73th percentile of the calibration corpus. This indicates elevated level relative to the empirical baseline (baseline type: neutral_news).,IP_context = 0.0000 corresponds to the 78th percentile of the calibration corpus. This indicates elevated level relative to the empirical baseline (baseline type: neutral_news).,IP_abs_context = 0.0000 corresponds to the 69th percentile of the calibration corpus. This indicates elevated level relative to the empirical baseline (baseline type: neutral_news).
cal_doc_manual_neutral_news_set_rebuilt_000002_000002__USA__001,cal_local_manual_neutral_news_set_rebuilt_000002_000002,Manual neutral_news Set (rebuilt),,neutral_news,neutral_baseline,USA,US,"Title: The Westin Surabaya dan Four Points Pakuwon Indah Sambut Tahun 2026 dengan Pertunjukan Spektakuler Bersama Project Pop
Source: Antara
CountryRef: USA
Term: US
Date: 2025-11-26T13:44:00+07:00
Year: 2025
URL: https://www.antaranews.com/berita/5267541/the-westin-surabaya-dan-four-points-pakuwon-indah-sambut-tahun-2026-dengan-pertunjukan-spektakuler-bersama-project-pop

Surabaya, Indonesia, (ANTARA/PRNewswire)- The Westin Surabaya dan Four Points by Sheraton Surabaya, Pakuwon Indah mengundang para tamu untuk menikmati malam penuh warna, irama, dan nostalgia dalam perayaan New Year's Eve Gala & Live Show bertema ""Pop the 90s."" Acara yang akan digelar pada 31 Desember 2025 di The Westin Grand Ballroom and Convention Center ini menjadi salah satu event tahun baru Surabaya yang paling dinantikan. Perayaan ini menghadirkan musik live, penampilan memukau, buffet mewah, beragam doorprize, serta pertunjukan kembang api spektakuler, menjadikannya sebagai acara New Year Surabaya yang tak terlupakan..",,"Title: The Westin Surabaya dan Four Points Pakuwon Indah Sambut Tahun 2026 dengan Pertunjukan Spektakuler Bersama Project Pop
Source: Antara
CountryRef: USA
Term: US
Date: 2025-11-26T13:44:00+07:00
Year: 2025
URL: https://www.antaranews.com/berita/5267541/the-westin-surabaya-dan-four-points-pakuwon-indah-sambut-tahun-2026-dengan-pertunjukan-spektakuler-bersama-project-pop

Surabaya, Indonesia, (ANTARA/PRNewswire)- The Westin Surabaya dan Four Points by Sheraton Surabaya, Pakuwon Indah mengundang para tamu untuk menikmati malam penuh warna, irama, dan nostalgia dalam perayaan New Year's Eve Gala & Live Show bertema ""Pop the 90s."" Acara yang akan digelar pada 31 Desember 2025 di The Westin Grand Ballroom and Convention Center ini menjadi salah satu event tahun baru Surabaya yang paling dinantikan.","Malam pergantian tahun ini akan dimeriahkan oleh Project Pop, grup musik pop legendaris Indonesia, yang siap menghidupkan panggung dengan energi dan humor khas mereka.",96,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25,background,0.0,0.0,,id,,none,92.4,very_high,85.38,high,73.1,elevated,78.36,elevated,69.01,elevated,IDI_raw = 0.0000 corresponds to the 92th percentile of the calibration corpus. This indicates very_high level relative to the empirical baseline (baseline type: neutral_news).,EMI_raw = 0.0000 corresponds to the 85th percentile of the calibration corpus. This indicates high level relative to the empirical baseline (baseline type: neutral_news).,MTI_raw = 0.0000 corresponds to the 73th percentile of the calibration corpus. This indicates elevated level relative to the empirical baseline (baseline type: neutral_news).,IP_context = 0.0000 corresponds to the 78th percentile of the calibration corpus. This indicates elevated level relative to the empirical baseline (baseline type: neutral_news).,IP_abs_context = 0.0000 corresponds to the 69th percentile of the calibration corpus. This indicates elevated level relative to the empirical baseline (baseline type: neutral_news).
cal_doc_manual_neutral_news_set_rebuilt_000002_000002__USA__002,cal_local_manual_neutral_news_set_rebuilt_000002_000002,Manual neutral_news Set (rebuilt),,neutral_news,neutral_baseline,USA,US,"To enroll for free or for more information about the program, visit marriottbonvoy.com . To learn more about Four Points, visit us online. Marriott Bonvoy, Marriott International's award-winning travel platform, connects travelers to the people, places, and passions they love through an extraordinary collection of hotels and experiences worldwide.","The program offers members an extraordinary portfolio of global brands, exclusive experiences on Marriott Bonvoy Moments and unparalleled benefits including free nights and Elite status recognition.","To learn more about Four Points, visit us online.","The platform features over 30 hotel brands and 10,000 destinations, including the largest collection of luxury offerings, distinctive boutique properties, premium home rentals, and more, providing renowned hospitality across the globe.",34,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25,background,0.0,0.0,,id,,none,92.4,very_high,85.38,high,73.1,elevated,78.36,elevated,69.01,elevated,IDI_raw = 0.0000 corresponds to the 92th percentile of the calibration corpus. This indicates very_high level relative to the empirical baseline (baseline type: neutral_news).,EMI_raw = 0.0000 corresponds to the 85th percentile of the calibration corpus. This indicates high level relative to the empirical baseline (baseline type: neutral_news).,MTI_raw = 0.0000 corresponds to the 73th percentile of the calibration corpus. This indicates elevated level relative to the empirical baseline (baseline type: neutral_news).,IP_context = 0.0000 corresponds to the 78th percentile of the calibration corpus. This indicates elevated level relative to the empirical baseline (baseline type: neutral_news).,IP_abs_context = 0.0000 corresponds to the 69th percentile of the calibration corpus. This indicates elevated level relative to the empirical baseline (baseline type: neutral_news).
cal_doc_manual_neutral_news_set_rebuilt_000003_000003__USA__001,cal_local_manual_neutral_news_set_rebuilt_000003_000003,Manual neutral_news Set (rebuilt),,neutral_news,neutral_baseline,USA,US,"Title: Daftar lengkap nominasi Golden Globes 2026
Source: Antara
CountryRef: USA
Term: US
Date: 2025-12-09T19:54:08+07:00
Year: 2025
URL: https://www.antaranews.com/berita/5295901/daftar-lengkap-nominasi-golden-globes-2026

Jakarta (ANTARA) - Daftar lengkap nominasi Golden Globes 2026 baru saja diumumkan Marlon Wayans dan Skye P. Marshall pada Senin (8/12) pagi waktu setempat.",,"Title: Daftar lengkap nominasi Golden Globes 2026
Source: Antara
CountryRef: USA
Term: US
Date: 2025-12-09T19:54:08+07:00
Year: 2025
URL: https://www.antaranews.com/berita/5295901/daftar-lengkap-nominasi-golden-globes-2026

Jakarta (ANTARA) - Daftar lengkap nominasi Golden Globes 2026 baru saja diumumkan Marlon Wayans dan Skye P.","Total ada 28 nominasi untuk kategori film hingga serial TV, termasuk penghargaan untuk kategori siniar atau podcast yang secara perdana baru ada pada ajang Golden Globes 2026.",37,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25,background,0.0,0.0,,id,,none,92.4,very_high,85.38,high,73.1,elevated,78.36,elevated,69.01,elevated,IDI_raw = 0.0000 corresponds to the 92th percentile of the calibration corpus. This indicates very_high level relative to the empirical baseline (baseline type: neutral_news).,EMI_raw = 0.0000 corresponds to the 85th percentile of the calibration corpus. This indicates high level relative to the empirical baseline (baseline type: neutral_news).,MTI_raw = 0.0000 corresponds to the 73th percentile of the calibration corpus. This indicates elevated level relative to the empirical baseline (baseline type: neutral_news).,IP_context = 0.0000 corresponds to the 78th percentile of the calibration corpus. This indicates elevated level relative to the empirical baseline (baseline type: neutral_news).,IP_abs_context = 0.0000 corresponds to the 69th percentile of the calibration corpus. This indicates elevated level relative to the empirical baseline (baseline type: neutral_news).
cal_doc_manual_neutral_news_set_rebuilt_000003_000003__USA__002,cal_local_manual_neutral_news_set_rebuilt_000003_000003,Manual neutral_news Set (rebuilt),,neutral_news,neutral_baseline,USA,Amerika Serikat,"Total ada 28 nominasi untuk kategori film hingga serial TV, termasuk penghargaan untuk kategori siniar atau podcast yang secara perdana baru ada pada ajang Golden Globes 2026. Perhelatan puncak Golden Globe Awards 2026 akan digelar di Los Angeles, Amerika Serikat (AS) pada 11 Januari 2026, untuk mengumumkan nama-nama pemenangnya. Golden Globe Awards 2026 akan dipandu oleh komedian Nikki Glaser, yang membawakan kembali acara tersebut untuk kedua kalinya setelah sebelumnya memandu Golden Globes 2025.",Marshall pada Senin (8/12) pagi waktu setempat.,"Perhelatan puncak Golden Globe Awards 2026 akan digelar di Los Angeles, Amerika Serikat (AS) pada 11 Januari 2026, untuk mengumumkan nama-nama pemenangnya.",Penghargaan ini juga menjadi barometer awal menuju Academy Awards atau Oscar yang digelar beberapa minggu setelahnya pada Maret 2026.,49,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25,background,0.0,0.0,,id,,none,92.4,very_high,85.38,high,73.1,elevated,78.36,elevated,69.01,elevated,IDI_raw = 0.0000 corresponds to the 92th percentile of the calibration corpus. This indicates very_high level relative to the empirical baseline (baseline type: neutral_news).,EMI_raw = 0.0000 corresponds to the 85th percentile of the calibration corpus. This indicates high level relative to the empirical baseline (baseline type: neutral_news).,MTI_raw = 0.0000 corresponds to the 73th percentile of the calibration corpus. This indicates elevated level relative to the empirical baseline (baseline type: neutral_news).,IP_context = 0.0000 corresponds to the 78th percentile of the calibration corpus. This indicates elevated level relative to the empirical baseline (baseline type: neutral_news).,IP_abs_context = 0.0000 corresponds to the 69th percentile of the calibration corpus. This indicates elevated level relative to the empirical baseline (baseline type: neutral_news).
cal_doc_manual_neutral_news_set_rebuilt_000003_000003__USA__003,cal_local_manual_neutral_news_set_rebuilt_000003_000003,Manual neutral_news Set (rebuilt),,neutral_news,neutral_baseline,USA,US,"Berikut daftar lengkap nominasi Golden Globes 2026:
Film Terbaik – Drama Frankenstein Hamnet It Was Just an Accident The Secret Agent Sentimental Value Sinners
Film Terbaik – Musikal atau Komedi Blue Moon Bugonia Marty Supreme No Other Choice Nouvelle Vague One Battle After Another
Film Animasi Terbaik Arco Demon Slayer: Kimetsu no Yaiba – Infinity Castle Elio Kpop Demon Hunters Little Amélie or The Character of Rain Zootopia 2 (Walt Disney Studios Motion Pictures)
Film Berbahasa Non-Inggris Terbaik It Was Just an Accident – Prancis No Other Choice – Korea Selatan The Secret Agent – Brasil Sentimental Value – Norwegia Sirāt – Spanyol The Voice of Hind Rajab – Tunisia
Aktris Terbaik dalam Film Drama Jessie Buckley (Hamnet) Jennifer Lawrence (Die My Love) Renate Reinsve (Sentimental Value) Julia Roberts (After the Hunt) Tessa Thompson (Hedda) Eva Victor (Sorry, Baby)
Aktor Terbaik dalam Film Drama Joel Edgerton (Train Dreams) Oscar Isaac (Frankenstein) Dwayne Johnson (The Smashing Machine) Michael B. Jordan (Sinners) Wagner Moura (The Secret Agent) Jeremy Allen White (Springsteen: Deliver Me From Nowhere)
Aktris Terbaik dalam Film Musikal atau Komedi Rose Byrne (If I Had Legs I’d Kick You) Cynthia Erivo (Wicked: For Good) Kate Hudson (Song Sung Blue) Chase Infiniti (One Battle After Another) Amanda Seyfried (The Testament of Ann Lee) Emma Stone (Bugonia)
Aktor Terbaik dalam Film Musikal atau Komedi Timothée Chalamet (Marty Supreme) George Clooney (Jay Kelly) Leonardo DiCaprio (One Battle After Another) Ethan Hawke (Blue Moon) Lee Byung-hun (No Other Choice) Jesse Plemons (Bugonia)
Aktris Pendukung Terbaik dalam Film Emily Blunt (The Smashing Machine) Elle Fanning (Sentimental Value) Ariana Grande (Wicked: For Good) Inga Ibsdotter Lilleaas (Sentimental Value) Amy Madigan (Weapons) Teyana Taylor (One Battle After Another)
Aktor Pendukung Terbaik dalam Film Benicio del Toro (One Battle After Another) Jacob Elordi (Frankenstein) Paul Mescal (Hamnet) Sean Penn (One Battle After Another) Adam Sandler (Jay Kelly) Stellan Skarsgård (Sentimental Value)
Sutradara Terbaik – Film Paul Thomas Anderson (One Battle After Another) Ryan Coogler (Sinners) Guillermo del Toro (Frankenstein) Jafar Panahi (It Was Just an Accident) Joachim Trier (Sentimental Value) Chloé Zhao (Hamnet
Skenario Terbaik – Film Paul Thomas Anderson (One Battle After Another) Ronald Bronstein, Josh Safdie (Marty Supreme) Ryan Coogler (Sinners) Jafar Panahi (It Was Just an Accident) Joachim Trier, Eskil Vogt (Sentimental Value) Chloé Zhao, Maggie O’Farrell (Hamnet)
Skor Musik Terbaik – Film Alexandre Desplat (Frankenstein) Ludwig Göransson (Sinners) Jonny Greenwood (One Battle After Another) Kangding Ray (Sirāt) Max Richter (Hamnet) Hans Zimmer (F1)
Lagu Original Terbaik – Film “Dream As One” – Avatar: Fire and Ash “Golden” – Kpop Demon Hunters “I Lied to You” – Sinners “No Place Like Home” – Wicked: For Good “The Girl in the Bubble” – Wicked: For Good “Train Dreams” – Train Dreams
Pencapaian Sinema dan Box Office Avatar: Fire and Ash F1 Kpop Demon Hunters Mission: Impossible – The Final Reckoning Sinners Weapons Wicked: For Good Zootopia 2
Serial Televisi Terbaik – Drama The Diplomat The Pitt Pluribus Severance Slow Horses The White Lotus
Serial Televisi Terbaik – Musikal atau Komedi Abbott Elementary The Bear Hacks Nobody Wants This Only Murders in the Building The Studio
Serial Terbatas/Antologi/Film TV Terbaik Adolescence All Her Fault The Beast in Me Black Mirror Dying for Sex The Girlfriend
Aktris Terbaik – Serial TV Drama Kathy Bates (Matlock) Britt Lower (Severance) Helen Mirren (Mobland) Bella Ramsey (The Last of Us) Keri Russell (The Diplomat) Rhea Seehorn (Pluribus)
Aktor Terbaik – Serial TV Drama Sterling Brown (Paradise) Diego Luna (Andor) Gary Oldman (Slow Horses) Mark Ruffalo (Task) Adam Scott (Severance) Noah Wyle (The Pitt)
Aktris Terbaik – Serial TV Musikal atau Komedi Kristen Bell (Nobody Wants This) Ayo Edebiri (The Bear) Selena Gomez (Only Murders in the Building) Natasha Lyonne (Poker Face) Jenna Ortega (Wednesday) Jean Smart (Hacks)
Aktor Perempuan Terbaik – Serial TV Terbatas/Antologi/Film Claire Danes (The Beast in Me) Rashida Jones (Black Mirror) Amanda Seyfried (Long Bright River) Sarah Snook (All Her Fault) Michelle Williams (Dying for Sex) Robin Wright (The Girlfriend)
Aktor Terbaik – Serial TV Musikal atau Komedi Adam Brody (Nobody Wants This) Steve Martin (Only Murders in the Building) Glen Powell (Chad Powers) Seth Rogen (The Studio) Martin Short (Only Murders in the Building) Jeremy Allen White (The Bear)
Aktris Pendukung Terbaik – Televisi Carrie Coon (The White Lotus) Erin Doherty (Adolescence) Hannah Einbinder (Hacks) Catherine O’Hara (The Studio) Parker Posey (The White Lotus) Aimee Lou Wood (The White Lotus)
Aktor Terbaik – Serial TV Terbatas/Antologi/Film Jacob Elordi (The Narrow Road to the Deep North) Paul Giamatti (Black Mirror) Stephen Graham (Adolescence) Charlie Hunnam (Monster: The Ed Gein Story) Jude Law (Black Rabbit) Matthew Rhys (The Beast in Me)
Aktor Pendukung Terbaik – Televisi Owen Cooper (Adolescence) Billy Crudup (The Morning Show) Walton Goggins (The White Lotus) Jason Isaacs (The White Lotus) Tramell Tillman (Severance) Ashley Walters (Adolescence)
Penampilan Stand-up Komedi Terbaik di Televisi Bill Maher Brett Goldstein Kevin Hart Kumail Nanjiani Ricky Gervais Sarah Silverman
Siniar (Podcast) Terbaik Armchair Expert with Dax Shepard Call Her Daddy Good Hang with Amy Poehler The Mel Robbins Podcast SmartLess Up First
Baca juga: Daftar lengkap nominasi dan pemenang Golden Globes Awards 2025
Baca juga: Cincin berlian Zendaya di Golden Globes munculkan rumor pertunangan
Baca juga: Daftar pemenang Golden Globes 2025
Pewarta: Melalusa Susthira Khalida Editor: Alviansyah Pasaribu Copyright © ANTARA 2025
Dilarang keras mengambil konten, melakukan crawling atau pengindeksan otomatis untuk AI di situs web ini tanpa izin tertulis dari Kantor Berita ANTARA.",Penghargaan ini juga menjadi barometer awal menuju Academy Awards atau Oscar yang digelar beberapa minggu setelahnya pada Maret 2026.,"Jordan (Sinners) Wagner Moura (The Secret Agent) Jeremy Allen White (Springsteen: Deliver Me From Nowhere)
Aktris Terbaik dalam Film Musikal atau Komedi Rose Byrne (If I Had Legs I’d Kick You) Cynthia Erivo (Wicked: For Good) Kate Hudson (Song Sung Blue) Chase Infiniti (One Battle After Another) Amanda Seyfried (The Testament of Ann Lee) Emma Stone (Bugonia)
Aktor Terbaik dalam Film Musikal atau Komedi Timothée Chalamet (Marty Supreme) George Clooney (Jay Kelly) Leonardo DiCaprio (One Battle After Another) Ethan Hawke (Blue Moon) Lee Byung-hun (No Other Choice) Jesse Plemons (Bugonia)
Aktris Pendukung Terbaik dalam Film Emily Blunt (The Smashing Machine) Elle Fanning (Sentimental Value) Ariana Grande (Wicked: For Good) Inga Ibsdotter Lilleaas (Sentimental Value) Amy Madigan (Weapons) Teyana Taylor (One Battle After Another)
Aktor Pendukung Terbaik dalam Film Benicio del Toro (One Battle After Another) Jacob Elordi (Frankenstein) Paul Mescal (Hamnet) Sean Penn (One Battle After Another) Adam Sandler (Jay Kelly) Stellan Skarsgård (Sentimental Value)
Sutradara Terbaik – Film Paul Thomas Anderson (One Battle After Another) Ryan Coogler (Sinners) Guillermo del Toro (Frankenstein) Jafar Panahi (It Was Just an Accident) Joachim Trier (Sentimental Value) Chloé Zhao (Hamnet
Skenario Terbaik – Film Paul Thomas Anderson (One Battle After Another) Ronald Bronstein, Josh Safdie (Marty Supreme) Ryan Coogler (Sinners) Jafar Panahi (It Was Just an Accident) Joachim Trier, Eskil Vogt (Sentimental Value) Chloé Zhao, Maggie O’Farrell (Hamnet)
Skor Musik Terbaik – Film Alexandre Desplat (Frankenstein) Ludwig Göransson (Sinners) Jonny Greenwood (One Battle After Another) Kangding Ray (Sirāt) Max Richter (Hamnet) Hans Zimmer (F1)
Lagu Original Terbaik – Film “Dream As One” – Avatar: Fire and Ash “Golden” – Kpop Demon Hunters “I Lied to You” – Sinners “No Place Like Home” – Wicked: For Good “The Girl in the Bubble” – Wicked: For Good “Train Dreams” – Train Dreams
Pencapaian Sinema dan Box Office Avatar: Fire and Ash F1 Kpop Demon Hunters Mission: Impossible – The Final Reckoning Sinners Weapons Wicked: For Good Zootopia 2
Serial Televisi Terbaik – Drama The Diplomat The Pitt Pluribus Severance Slow Horses The White Lotus
Serial Televisi Terbaik – Musikal atau Komedi Abbott Elementary The Bear Hacks Nobody Wants This Only Murders in the Building The Studio
Serial Terbatas/Antologi/Film TV Terbaik Adolescence All Her Fault The Beast in Me Black Mirror Dying for Sex The Girlfriend
Aktris Terbaik – Serial TV Drama Kathy Bates (Matlock) Britt Lower (Severance) Helen Mirren (Mobland) Bella Ramsey (The Last of Us) Keri Russell (The Diplomat) Rhea Seehorn (Pluribus)
Aktor Terbaik – Serial TV Drama Sterling Brown (Paradise) Diego Luna (Andor) Gary Oldman (Slow Horses) Mark Ruffalo (Task) Adam Scott (Severance) Noah Wyle (The Pitt)
Aktris Terbaik – Serial TV Musikal atau Komedi Kristen Bell (Nobody Wants This) Ayo Edebiri (The Bear) Selena Gomez (Only Murders in the Building) Natasha Lyonne (Poker Face) Jenna Ortega (Wednesday) Jean Smart (Hacks)
Aktor Perempuan Terbaik – Serial TV Terbatas/Antologi/Film Claire Danes (The Beast in Me) Rashida Jones (Black Mirror) Amanda Seyfried (Long Bright River) Sarah Snook (All Her Fault) Michelle Williams (Dying for Sex) Robin Wright (The Girlfriend)
Aktor Terbaik – Serial TV Musikal atau Komedi Adam Brody (Nobody Wants This) Steve Martin (Only Murders in the Building) Glen Powell (Chad Powers) Seth Rogen (The Studio) Martin Short (Only Murders in the Building) Jeremy Allen White (The Bear)
Aktris Pendukung Terbaik – Televisi Carrie Coon (The White Lotus) Erin Doherty (Adolescence) Hannah Einbinder (Hacks) Catherine O’Hara (The Studio) Parker Posey (The White Lotus) Aimee Lou Wood (The White Lotus)
Aktor Terbaik – Serial TV Terbatas/Antologi/Film Jacob Elordi (The Narrow Road to the Deep North) Paul Giamatti (Black Mirror) Stephen Graham (Adolescence) Charlie Hunnam (Monster: The Ed Gein Story) Jude Law (Black Rabbit) Matthew Rhys (The Beast in Me)
Aktor Pendukung Terbaik – Televisi Owen Cooper (Adolescence) Billy Crudup (The Morning Show) Walton Goggins (The White Lotus) Jason Isaacs (The White Lotus) Tramell Tillman (Severance) Ashley Walters (Adolescence)
Penampilan Stand-up Komedi Terbaik di Televisi Bill Maher Brett Goldstein Kevin Hart Kumail Nanjiani Ricky Gervais Sarah Silverman
Siniar (Podcast) Terbaik Armchair Expert with Dax Shepard Call Her Daddy Good Hang with Amy Poehler The Mel Robbins Podcast SmartLess Up First
Baca juga: Daftar lengkap nominasi dan pemenang Golden Globes Awards 2025
Baca juga: Cincin berlian Zendaya di Golden Globes munculkan rumor pertunangan
Baca juga: Daftar pemenang Golden Globes 2025
Pewarta: Melalusa Susthira Khalida Editor: Alviansyah Pasaribu Copyright © ANTARA 2025
Dilarang keras mengambil konten, melakukan crawling atau pengindeksan otomatis untuk AI di situs web ini tanpa izin tertulis dari Kantor Berita ANTARA.",,738,0.0,0.0,0.0,0.0,0.01626,1.626,0,0.0,0.5,secondary_actor,0.0,0.0,,id,,none,92.4,very_high,85.38,high,84.8,high,78.36,elevated,69.01,elevated,IDI_raw = 0.0000 corresponds to the 92th percentile of the calibration corpus. This indicates very_high level relative to the empirical baseline (baseline type: neutral_news).,EMI_raw = 0.0000 corresponds to the 85th percentile of the calibration corpus. This indicates high level relative to the empirical baseline (baseline type: neutral_news).,MTI_raw = 0.0163 corresponds to the 85th percentile of the calibration corpus. This indicates high level relative to the empirical baseline (baseline type: neutral_news).,IP_context = 0.0000 corresponds to the 78th percentile of the calibration corpus. This indicates elevated level relative to the empirical baseline (baseline type: neutral_news).,IP_abs_context = 0.0000 corresponds to the 69th percentile of the calibration corpus. This indicates elevated level relative to the empirical baseline (baseline type: neutral_news).
cal_doc_manual_neutral_news_set_rebuilt_000004_000004__USA__001,cal_local_manual_neutral_news_set_rebuilt_000004_000004,Manual neutral_news Set (rebuilt),,neutral_news,neutral_baseline,USA,US,"Kecintaan Waters yang mendalam pada olahraga ini diimbangi dengan dedikasinya terhadap penggemarnya, yang menginspirasi generasi baru pemain pickleball di seluruh dunia. Franklin Sports pertama kali memasuki pasar pickleball pada tahun 2017 dengan memperkenalkan Bola X-40, Bola Resmi di USA Pickleball, APP Tour, dan US Open Pickleball Championships. Kini Franklin menawarkan portofolio lengkap berisi produk premium seperti raket, tas, net, aksesori, dan banyak lagi.",Anna Leigh membantu merintis gaya bermain baru yang agresif yang membuatnya mendapatkan banyak penggemar setia.,"Franklin Sports pertama kali memasuki pasar pickleball pada tahun 2017 dengan memperkenalkan Bola X-40, Bola Resmi di USA Pickleball, APP Tour, dan US Open Pickleball Championships.","Waters bergabung dengan jajaran atlet pickleball PPA, APP, dan tur internasional yang mengesankan dan terus bertambah yang disponsori oleh Franklin.",50,0.0,0.0,0.0,0.0,0.02,2.0,0,0.0,0.25,background,0.0,0.0,,id,,none,92.4,very_high,85.38,high,88.89,high,78.36,elevated,69.01,elevated,IDI_raw = 0.0000 corresponds to the 92th percentile of the calibration corpus. This indicates very_high level relative to the empirical baseline (baseline type: neutral_news).,EMI_raw = 0.0000 corresponds to the 85th percentile of the calibration corpus. This indicates high level relative to the empirical baseline (baseline type: neutral_news).,MTI_raw = 0.0200 corresponds to the 89th percentile of the calibration corpus. This indicates high level relative to the empirical baseline (baseline type: neutral_news).,IP_context = 0.0000 corresponds to the 78th percentile of the calibration corpus. This indicates elevated level relative to the empirical baseline (baseline type: neutral_news).,IP_abs_context = 0.0000 corresponds to the 69th percentile of the calibration corpus. This indicates elevated level relative to the empirical baseline (baseline type: neutral_news).
